CD4533FFC0E1,D2B6503554D7,D7EE034361F8,DD697EA75B68,DF231643E227,E43355CA8B96,E6D9D20DD197,E8FD0B453DC4,F1307ECB3B90,F1EDAF28E08A,F69A86823B96,F8EE8B0847A4,FDAE5980F28C,EC72840D9AD3,E96AF2C858BA,E13B805C6CB0,FB2EE01C18CE
-74.741935483871,-79.9736842105263,-80.5333333333333,-72.6551724137931,-85.4827586206897,-83.0967741935484,NaN,-87.0952380952381,-66.0882352941177,-91.5238095238095,-76.6470588235294,-93.0909090909091,-79.3478260869565,-76.6470588235294,-96.1428571428571,-89.5,-96
-74.8536585365854,-81.2894736842105,-81.25,-74.6111111111111,-85.4736842105263,-84.2592592592593,-97,-87.4705882352941,-65.8571428571429,-90.4782608695652,-76.7222222222222,-93.5882352941177,-79.4782608695652,-74.9189189189189,-95.7222222222222,-89.8333333333333,-96.2
-75.2826086956522,-79,-83.4418604651163,-72.375,-86.8,-85.5384615384615,NaN,-86.3939393939394,-66.7391304347826,-91.8529411764706,-77.0731707317073,-93.05,-79.2978723404255,-75.6046511627907,-96.0588235294118,-88.5384615384615,NaN
-76.1666666666667,-79,-80.6,NaN,-86.95,-84.1818181818182,NaN,-88.6315789473684,-66.3,-90.6666666666667,-78.0833333333333,-92.3333333333333,-77.8181818181818,-76.8461538461538,-93.8333333333333,-88.6923076923077,-96.6666666666667
-75.1739130434783,-79.2758620689655,-79.9666666666667,NaN,-86.8214285714286,-84.4,NaN,-86.9130434782609,-65.0526315789474,-90.2608695652174,-75.8181818181818,-94.25,-80.0666666666667,-76.5,-95.2,-88.5,-96
-74.8965517241379,-80.2051282051282,-80.7209302325581,NaN,-86.7272727272727,-85.3,NaN,-89.6585365853659,-65.9090909090909,-89.5625,-76.5806451612903,-93.1764705882353,-78.21875,-76.90625,-95.6666666666667,-90.2727272727273,NaN
-74.0185185185185,-79.6153846153846,-81.7560975609756,NaN,-85.9142857142857,-86.1555555555556,-96,-87.5588235294118,-66.38,-91.1428571428571,-76.34375,-92.1304347826087,-79.3333333333333,-77.4242424242424,-94.2941176470588,-89.4285714285714,NaN
-75.7857142857143,-78.2352941176471,-81.5952380952381,NaN,-86.5102040816327,-85.5294117647059,NaN,-86.2666666666667,-66.3333333333333,-90.7428571428571,-76.84,-90.4090909090909,-79.5121951219512,-78.5161290322581,-95.2631578947368,-90.125,-96
-75.0454545454545,-79.9148936170213,-80.5681818181818,NaN,-85.8181818181818,-84.5945945945946,NaN,-87.1891891891892,-66.5660377358491,-92.6,-77.1351351351351,-93.7,-79.7391304347826,-76.4736842105263,-95.7692307692308,-91.0833333333333,-98
-75.2758620689655,-78.5,-80.2222222222222,NaN,-86.4166666666667,-85.1875,NaN,-87,-67.2666666666667,-92.5625,-76.0344827586207,-92.25,-78.95,-76.8181818181818,-94,-91.5,NaN
-75.16,-79.2307692307692,-80.15625,NaN,-87.1153846153846,-83.6875,NaN,-87.2,-65.7037037037037,-92.5,-75.4705882352941,-92.1304347826087,-79.4210526315789,-77.4583333333333,-94.875,-92.125,-96.5
-75.9565217391304,-79.3333333333333,-80.3928571428571,NaN,-87.1785714285714,-87.3157894736842,NaN,-86.1304347826087,-65.32,-93.15625,-76.8333333333333,-93.6666666666667,-78.8333333333333,-75.8421052631579,-93.75,-91.2777777777778,NaN
-75.0222222222222,-79.0454545454545,-80.9444444444444,NaN,-86.6551724137931,-85.0666666666667,-96,-87.76,-65.6904761904762,-93.2962962962963,-76.7826086956522,-95.5,-78.75,-76.3888888888889,-93.25,-91.6666666666667,-96
-75.8928571428571,-80.7333333333333,-80.4615384615385,NaN,-85.8,-85.5555555555556,NaN,-88.0666666666667,-67.1,-91.0689655172414,-75.1904761904762,-91.8125,-79,-78.5,-94.7142857142857,-90.8888888888889,-96
-74.2903225806452,-79.1176470588235,-80.3333333333333,NaN,-86.3478260869565,-84.5555555555556,NaN,-87.4444444444444,-65.6666666666667,-92.3636363636364,-76.45,-91.3571428571429,-79.7727272727273,-76.75,-94.1111111111111,-88,NaN
-75.3023255813954,-81.0666666666667,-79.9555555555555,-77.44,-85.9714285714286,-86.7428571428571,NaN,-86.741935483871,-67.525,-90.3793103448276,-76.3478260869565,-91.5263157894737,-78.2666666666667,-76.8787878787879,-94.25,-91.2941176470588,NaN
-75.7096774193548,-80.5,-81.8181818181818,-72.28,-86.2380952380952,-86.9333333333333,NaN,-86.6428571428571,-67.8333333333333,-90.6666666666667,-76.3571428571429,-94.3333333333333,-78.7857142857143,-76.9230769230769,-94.5555555555556,-90.55,-96
-75.0909090909091,-80.8846153846154,-82.4444444444444,-73.6666666666667,-85.75,-84.5333333333333,NaN,-87.7083333333333,-67.8928571428571,-90.5909090909091,-75.8260869565217,-92.3333333333333,-79.1428571428571,-76.6818181818182,-94.2,-89.8636363636364,NaN
-75.52,-80.9523809523809,-81.1315789473684,-75.695652173913,-86.3823529411765,-83.6666666666667,NaN,-87.6923076923077,-66.84,-92.3809523809524,-75.8125,-93.1764705882353,-79.65625,-76.4545454545455,-94.5,-88.75,NaN
-75.1315789473684,-80.8148148148148,-79.90625,-74.9411764705882,-85.5555555555556,-84.7272727272727,NaN,-86.9090909090909,-67.0322580645161,-91.695652173913,-76.7647058823529,-91.3684210526316,-79.2903225806452,-76.8571428571429,-94.375,-91.4444444444444,NaN
-68.8125,-83.7631578947368,-83.6,-74.7916666666667,-88.7241379310345,-92.4444444444444,-92.8620689655172,-89.625,-78.0625,NaN,-90.8,-81.1111111111111,-84.15625,-76.275,-90.5,-86.7241379310345,NaN
-68.8095238095238,-82.6923076923077,-81.9565217391304,-75.5555555555556,-84.4210526315789,-91.5454545454545,-91.4117647058823,-91.6666666666667,-75.5925925925926,NaN,-88.7,-81.2333333333333,-84.1666666666667,-77.7307692307692,-89,-86,-92
-68.3,-81.9583333333333,-82,-74.9666666666667,-85.68,-93.1176470588235,-91.3181818181818,-92.4545454545455,-73.8333333333333,-95.25,-90.75,-79.8958333333333,-81.0909090909091,-78.7083333333333,-87.7142857142857,-86.4782608695652,NaN
-70.974358974359,-83.8,-82.2,-75.2857142857143,-85.5666666666667,-91.9444444444444,-91.5789473684211,-90.8181818181818,-72.9428571428571,-96,-90.2727272727273,-79.8292682926829,-81,-79.6153846153846,-88.1875,-83.75,NaN
-73.7391304347826,-86.0555555555556,-82.52,-75.3,-88.75,-94.3333333333333,-92.9285714285714,-90.5,-72.68,-96,-90.8571428571429,-80.2727272727273,-86.75,-77.9655172413793,-87.8,-88.4444444444444,NaN
-69.3181818181818,-84.9512195121951,-81.3809523809524,-75.6190476190476,-87.4285714285714,-94,-95.2307692307692,-90.4615384615385,-72.1724137931034,NaN,-90.0714285714286,-80.8181818181818,-86.5384615384615,-78.0217391304348,-87.3333333333333,-89.2,NaN
-72.6578947368421,-82.9230769230769,-81.5555555555556,-76,-84.96,-95.5,-93.2941176470588,-90.8,-74.4193548387097,NaN,-88.3333333333333,-79.8867924528302,-87.5714285714286,-77,-89.1176470588235,-89.1176470588235,NaN
-68.2631578947368,-83.6666666666667,-83.625,-75.2631578947368,-86.0588235294118,-96,-93.5,-92,-74.2307692307692,NaN,-88,-81.5454545454545,-88.6363636363636,-76.2142857142857,-89.3125,-83.95,NaN
-72.5789473684211,-84.9375,-84.8333333333333,-73.9,-86.8125,-95,-92.5454545454545,-94,-80.4285714285714,NaN,-90.5,-80.7586206896552,-90,-75.9090909090909,-89,-87.5833333333333,NaN
-71.7368421052632,-84.2,-84.0869565217391,-76.3703703703704,-84.2,NaN,-92.5,-93,-74.3846153846154,NaN,-90,-81.2068965517241,-86.4444444444444,-75.6785714285714,-86.2727272727273,-84.8125,NaN
-70.9642857142857,-84.6206896551724,-86.6571428571429,-77.4090909090909,-83.4615384615385,NaN,-93.4230769230769,-92.5454545454545,-77.9047619047619,NaN,-90.8333333333333,-82.3103448275862,-85.3846153846154,-75.65625,-86.8181818181818,-85.0416666666667,NaN
-67.4285714285714,-85.0689655172414,-87.695652173913,-77.3636363636364,-85.5833333333333,-95,-93.8095238095238,-92,-78.5384615384615,NaN,-86.5,-83.3030303030303,-86.1818181818182,-74.8695652173913,-87.6,-85.8571428571429,-96
-70.7826086956522,-85.2222222222222,-86.3181818181818,-74.0909090909091,-82.8823529411765,-96,-94.375,-95.2,-77.4166666666667,NaN,-91.0909090909091,-80.9310344827586,-87.9,-77.0714285714286,-91.9,-87,NaN
-69.8,-83,-85.0714285714286,-74.8823529411765,-82.7619047619048,-93.6666666666667,-93.7777777777778,-94,-79.75,NaN,-90,-79.6538461538462,-85,-77.2142857142857,-88.75,-86.9473684210526,-98
-67.8214285714286,-82.7777777777778,-83.2727272727273,-74.3571428571429,-83.68,-91.4,-92.3809523809524,NaN,-82.25,NaN,-91.4166666666667,-79.975,-89,-77.36,-87.6666666666667,-85.3214285714286,-96
-70,-80.1333333333333,-83.695652173913,-74.0833333333333,-83.2105263157895,-92.7142857142857,-92,-97.5,-80.4,NaN,-88.75,-79.4827586206897,-89,-76.8947368421053,-84.5555555555556,-87.2352941176471,NaN
-70.1612903225806,-81.6153846153846,-85.4230769230769,-75.8571428571429,-80.4285714285714,-93.4444444444444,-94,-93,-82.1578947368421,-97,-88.5,-79.8125,-88.2857142857143,-74.9375,-86.4285714285714,-85.2777777777778,NaN
-67.4137931034483,-82.6666666666667,-84.9545454545455,-74.2631578947368,-83.2692307692308,-93,-92.8666666666667,-96.6666666666667,-82.8,NaN,-90.0909090909091,-80.0333333333333,-87,-74.6428571428571,-86.7272727272727,-85.9285714285714,NaN
-68.9047619047619,-83.2380952380952,-86.875,-72.5909090909091,-80.4615384615385,-95.5,-92.9090909090909,-96,-86.1818181818182,NaN,-89.8888888888889,-80.9393939393939,-84.2,-77.8461538461538,-89.1,-88.8461538461538,NaN
-69.3125,-84.4761904761905,-85.6666666666667,-71.0869565217391,-79.4583333333333,-95,-93.8125,-97.5,NaN,NaN,-91,-82,-90,-78.0526315789474,-89.7142857142857,-85.1538461538462,NaN
-68.6785714285714,-84.08,-82.75,-71.92,-80.4347826086957,-95.5,-94.2142857142857,NaN,NaN,NaN,-87.7142857142857,-81.0810810810811,-84.2857142857143,-77.3888888888889,-90,-84.4,NaN
-68.5762711864407,-85.46875,-82.6444444444444,-71.2857142857143,-79.7435897435897,-96.3333333333333,-92.5238095238095,-96.75,NaN,NaN,-87.5789473684211,-81.7678571428571,-83,-78.6976744186046,-90.5555555555556,-85.9259259259259,NaN
-68.25,-82.6875,-82.7894736842105,-71.7058823529412,-80.9375,-91.5,-94.75,-96,NaN,NaN,-90.4285714285714,-83.6153846153846,-82.8,-78.9285714285714,-90.1818181818182,-88.5,NaN
-68.575,-83.71875,-82.1904761904762,-71.7045454545455,-81.9473684210526,-96.25,-94.4444444444444,NaN,NaN,NaN,-86.8,-81.94,-84.8518518518518,-79.25,-91,-86.8918918918919,NaN
-69.9166666666667,-85.2916666666667,-80.64,-72.6,-82.6206896551724,NaN,-94.7142857142857,NaN,NaN,NaN,-88.375,-81.3409090909091,-85.9333333333333,-77.9565217391304,-86.3333333333333,-84.8076923076923,NaN
-70.4,-87,-81.0588235294118,-72.2,-84.5,-96.5,-93.1111111111111,NaN,NaN,NaN,-89.4,-81,-87.4285714285714,-78.5833333333333,-85.7,-84.8235294117647,NaN
-69.5454545454545,-84.8620689655172,-80.6190476190476,-72.2631578947368,-83.5666666666667,-94,-93.2,NaN,NaN,NaN,-88.5833333333333,-80.3617021276596,-82.6666666666667,-78.1904761904762,-85.5,-83.46875,NaN
-68.8,-83.4666666666667,-81.0689655172414,-72.5238095238095,-85,NaN,-91.8571428571429,NaN,NaN,NaN,-90.75,-81.9130434782609,-86.125,-78.3809523809524,-86.6666666666667,-83.9285714285714,NaN
-69.8048780487805,-84.2,-80.7222222222222,-71.6666666666667,-84,NaN,-92.7,-98,NaN,NaN,-88.4444444444444,-83.8055555555556,-86.6,-78.6,-88,-85.75,NaN
-71.1153846153846,-82.9047619047619,-80.7916666666667,-71.90625,-84,-95,-92.1428571428571,-98,NaN,NaN,-89.6666666666667,-81.9310344827586,-84.6363636363636,-79.7037037037037,-87.4285714285714,-86.3333333333333,NaN
-69.7241379310345,-82.3684210526316,-80.4634146341463,-71.7692307692308,-84.7741935483871,-96,-90.8181818181818,NaN,NaN,NaN,-89.0526315789474,-82.1333333333333,-83.1538461538462,-80.5,-89.0714285714286,-83.5,NaN
-69.1463414634146,-81.7906976744186,-80.6944444444444,-71.7142857142857,-83.7317073170732,-94,-89.9411764705882,-96.5,NaN,NaN,-90.4666666666667,-82.3859649122807,-84.0625,-80.34375,-88.6842105263158,-84.7586206896552,NaN
-69.6,-83.1052631578947,-81.2258064516129,-71.53125,-84,NaN,-93,-96.5,NaN,NaN,-91.2666666666667,-81.5666666666667,-88,-79.5,-88.625,-84.0869565217391,NaN
-68.5,-83.3333333333333,-80.8636363636364,-71.5,-84.5882352941177,NaN,-92.9,NaN,NaN,NaN,-89.3333333333333,-80.8076923076923,-86.3636363636364,-79.2083333333333,-87.1,-84.2857142857143,NaN
-67.6666666666667,-83.4736842105263,-80.7407407407407,-71.5666666666667,-82.9473684210526,NaN,-92.8125,NaN,-84,NaN,-90.2,-82.2647058823529,-88.3333333333333,-79.0740740740741,-87.4,-83.5263157894737,NaN
-67.4,-82.1111111111111,-80.9523809523809,-71.7083333333333,-85.3,NaN,-94.2,NaN,-80.7142857142857,NaN,-90.5,-81.2857142857143,-87.7,-79.0588235294118,-89.125,-85.15,-97
-68.1714285714286,-84.1428571428571,-81.5789473684211,-72.1428571428571,-85.1739130434783,NaN,-93.2857142857143,-96.5,-77.8214285714286,NaN,-86.7272727272727,-81.3076923076923,-84.3076923076923,-78.5483870967742,-89.2222222222222,-87.7222222222222,-98
-67.96875,-85.0740740740741,-81.7037037037037,-72.3111111111111,-85.2083333333333,-95.3333333333333,-93.5,-96,-78.3157894736842,NaN,-89.8888888888889,-81.6315789473684,-83.4615384615385,-78.0526315789474,-89.5,-87.695652173913,NaN
-68.9444444444444,-82.8666666666667,-81.3333333333333,-72.1111111111111,-84.0869565217391,NaN,-92.875,NaN,-76.5555555555556,NaN,-90.8,-82.2058823529412,-83.8,-78.5555555555556,-88.8333333333333,-87.8,NaN
-70.2058823529412,-82.2352941176471,-81.5,-71.75,-83.1818181818182,-97,-92,-96.6666666666667,-78.1818181818182,NaN,-91.5,-82.2758620689655,-81.4,-79.2173913043478,-88.8,-85.2941176470588,NaN
-68.8292682926829,-82.2058823529412,-81.6571428571429,-72.4,-83.2,NaN,-91.875,-96.5,-77.5,NaN,-89.8,-82.2608695652174,-85.3636363636364,-79.4705882352941,-88.4666666666667,-83.6111111111111,NaN
-69.8,-83.7142857142857,-81.3636363636364,-72.3333333333333,-83.1538461538462,NaN,-91.6666666666667,-94.5,NaN,NaN,-87.6666666666667,-81.2083333333333,-82.4285714285714,-79.2105263157895,-88.2857142857143,-84,NaN
-69.2727272727273,-83.531914893617,-81.5945945945946,-72.2682926829268,-83.3125,-98,-92.4,-95.75,NaN,NaN,-90.8,-82.0793650793651,-82.9473684210526,-78.6,-87.96,-84.5,NaN
-68.5,-84.8260869565217,-81.3611111111111,-72.475,-82.7586206896552,-95.6666666666667,-92.4545454545455,-94,NaN,NaN,-88,-81.6140350877193,-82.5833333333333,-78.4509803921569,-88.5555555555556,-84.3214285714286,NaN
-68.0952380952381,-83.5454545454545,-83.2142857142857,-72.2941176470588,-83.25,-96,-93.6666666666667,-97,NaN,NaN,-90,-81.3548387096774,-81.5,-79.0555555555556,-87.8333333333333,-85.2666666666667,NaN
-74.3846153846154,-87.8275862068966,-89.8076923076923,-87.2142857142857,-73.2333333333333,NaN,-79.4181818181818,NaN,-88.2,NaN,-95.5,-80.2307692307692,-94,-81,-81.4222222222222,-68.7931034482759,-86.5
-74.1071428571429,-86.5769230769231,-90.95,-88.0666666666667,-75.5094339622642,NaN,-79.7714285714286,NaN,-89.25,NaN,-93,-80.2380952380952,-95.25,-81.945945945946,-81.0677966101695,-68.8545454545455,-87.7619047619048
-74.2894736842105,-85.0740740740741,-91.5,-86.1904761904762,-74.5675675675676,NaN,-79.64,NaN,-88.8333333333333,NaN,-96,-79.271186440678,-95,-83.3928571428571,-80.6379310344828,-69.1489361702128,-89.4
-75.9387755102041,-87.5806451612903,-93.1515151515152,-86.53125,-74.859649122807,NaN,-78.7865168539326,NaN,-89.3,NaN,-92.5,-79.1372549019608,-94.1428571428571,-84.6428571428571,-81.327868852459,-68.9272727272727,-88.2105263157895
-78.8125,-89.2413793103448,-93.7391304347826,-87.3333333333333,-73.5869565217391,NaN,-79.4772727272727,NaN,-88.3,NaN,-92,-77.425,-95.8,-83.9655172413793,-82.3461538461538,-68.2978723404255,-90.8235294117647
-77.0512820512821,-89.2222222222222,-92.6,-89.1304347826087,-72.5263157894737,NaN,-80.1428571428571,NaN,-88.2307692307692,NaN,-92.4666666666667,-77.6129032258064,-94.8,-84.76,-81.2391304347826,-69.7291666666667,-90.4230769230769
-74.8717948717949,-84.5555555555556,-94.6153846153846,-91.1111111111111,-73.9230769230769,NaN,-80.3508771929825,NaN,-87.35,NaN,-92,-79.7021276595745,-94.3888888888889,-86.15625,-82.0238095238095,-71.375,-90.1
-78.5454545454545,-88.5454545454545,-94.4285714285714,-88.9444444444444,-72.3243243243243,NaN,-80.134328358209,NaN,-88.1739130434783,NaN,-94,-79.95,-93.4705882352941,-85.6785714285714,-80.1463414634146,-72.1428571428571,-89.3846153846154
-77.1470588235294,-86.2916666666667,-94.875,-90.8181818181818,-74.7959183673469,NaN,-81.3088235294118,NaN,-86.304347826087,NaN,-92.875,-76.8524590163934,NaN,-82.2058823529412,-82.9591836734694,-73.2926829268293,-91.6818181818182
-77.2142857142857,-84.9310344827586,-94.0769230769231,-92,-72.7391304347826,NaN,-80.9375,NaN,-87.3125,NaN,-93.5333333333333,-77.1780821917808,NaN,-81.3666666666667,-83.9130434782609,-73.468085106383,-91.4285714285714
-77.0357142857143,-87.6764705882353,-93.5384615384615,-91.2105263157895,-72.6071428571429,NaN,-80.7741935483871,-96,-86.4,NaN,-92.0833333333333,-77.8360655737705,NaN,-82.1785714285714,-82.1842105263158,-73.5,-88.8
-79.6744186046512,-85.9090909090909,-91.3809523809524,-88.7142857142857,NaN,NaN,-80.4074074074074,NaN,-90.25,NaN,-94.2,-77.6764705882353,NaN,-81.4444444444444,-83.85,-72.3653846153846,-88.1666666666667
-78.741935483871,-88.875,-92.5454545454545,-89.0909090909091,NaN,NaN,-81.5,NaN,-88.76,NaN,-93,-77.3018867924528,NaN,-81.2647058823529,-84.8139534883721,-72.3488372093023,-88.3333333333333
-80.6315789473684,-87.1052631578947,-93.3333333333333,-90.3888888888889,NaN,NaN,-79.3802816901408,NaN,-91.2,NaN,-93,-76.9636363636364,NaN,-82.8285714285714,-82.7173913043478,-71.625,-88.2413793103448
-78.7142857142857,-85.3666666666667,-91.6363636363636,-88.9444444444444,NaN,NaN,-79.1746031746032,NaN,-92,NaN,-92.3333333333333,-77.0714285714286,NaN,-81.0444444444445,-83.219512195122,-71.8076923076923,-87.4444444444444
-78.1739130434783,-85.4285714285714,-94.4705882352941,-87.125,NaN,NaN,-78.2622950819672,NaN,-91.8461538461538,NaN,-92.3571428571429,-77.2957746478873,NaN,-81.2941176470588,-82.1666666666667,-71.780487804878,-88.1739130434783
-77.8125,-86.1590909090909,-94.59375,NaN,NaN,NaN,-78.4929577464789,NaN,NaN,NaN,-91.5,-77.1621621621622,NaN,-82.3076923076923,-82.7301587301587,-71.655737704918,-87.4285714285714
-77.2444444444444,-86.2162162162162,-92.1538461538462,-89,NaN,NaN,-79.4461538461538,NaN,NaN,NaN,-94,-77.4473684210526,NaN,-81.8684210526316,-83.4339622641509,-72.2708333333333,-86.0740740740741
-77.4838709677419,-87.4166666666667,-93.7307692307692,-91.6666666666667,NaN,NaN,-80.0103092783505,NaN,-89.8888888888889,NaN,-95,-77.4375,NaN,-81.1025641025641,-84.25,-73.910447761194,-86.6666666666667
-79.7777777777778,-87.6470588235294,-92.6363636363636,-91,NaN,NaN,-79.94,NaN,-90.25,NaN,-94.5714285714286,-76.6756756756757,NaN,-86.625,-84.3548387096774,-70.96875,-89.037037037037
-75.9333333333333,-86.1538461538462,-92.5161290322581,-87.1,NaN,NaN,-79.2388059701493,NaN,-90.0625,NaN,-90,-76.9491525423729,NaN,-84.4074074074074,-83.5535714285714,-71.054054054054,-90.2352941176471
-74.8533333333333,-87.1666666666667,-92.4444444444444,-90.1290322580645,NaN,NaN,-78.843137254902,NaN,-88.8378378378378,NaN,-90.6153846153846,-76.8888888888889,NaN,-83.7254901960784,-82.8202247191011,-71,-89
-75.5833333333333,-86.1071428571429,-92.95,-89.8260869565217,NaN,NaN,-79.6533333333333,NaN,-91.6666666666667,NaN,-93.2857142857143,-75.2121212121212,NaN,-85.75,-83.3928571428571,-71.1296296296296,-87.9487179487179
-75.8235294117647,-86,-93.3793103448276,-90.0833333333333,NaN,NaN,-79.358024691358,NaN,-89.4666666666667,NaN,-91.9230769230769,-75.4761904761905,NaN,-83.390243902439,-84.551724137931,-71.2962962962963,-89.2619047619048
-76.2051282051282,-87,-93.4166666666667,-90.1578947368421,NaN,NaN,-79.4782608695652,NaN,-90.5714285714286,NaN,-90.3,-75.3636363636364,NaN,-85.3157894736842,-83.8974358974359,-70.6037735849057,-89.0333333333333
-75.5952380952381,-84.9166666666667,-92.16,-92.2857142857143,NaN,NaN,-79.8333333333333,NaN,-90.4615384615385,NaN,-91.4,-74.9076923076923,NaN,-85.8,-83.7962962962963,-70.9056603773585,-87.9615384615385
-75,-86.4117647058823,-89.9130434782609,-88.0833333333333,NaN,NaN,-80.2127659574468,NaN,-88.3571428571429,NaN,-92,-75.5238095238095,NaN,-80.5,-83.030303030303,-72.1578947368421,-89.3333333333333
-74.5531914893617,-86.4666666666667,-90.4285714285714,-89.304347826087,NaN,NaN,-81.4358974358974,NaN,-88.64,NaN,-92.7142857142857,-74.8378378378378,-96.6666666666667,-83.7631578947368,-81.46,-71.195652173913,-90.5483870967742
-76.6708860759494,-85.16,-90.5172413793103,-87.5121951219512,NaN,NaN,-80.7920792079208,NaN,-89.0769230769231,NaN,-92.695652173913,-74.7931034482759,-95.6153846153846,-86.0980392156863,-82.8493150684932,-70.5384615384615,-90.8
-76.8571428571429,-85.6296296296296,-91.4347826086957,-90.125,-69,NaN,-80.7543859649123,NaN,-88.6363636363636,NaN,-93,-75.2075471698113,-96.4,-86.9090909090909,-83.4222222222222,-70.5625,-91.6538461538462
-76.3913043478261,-85.8928571428571,-90.8,-90.4761904761905,-73.140625,NaN,-80.7738095238095,NaN,-88.5416666666667,NaN,-91.375,-75.123595505618,-97.3333333333333,-83.7575757575758,-83.3636363636364,-71.3055555555556,-90.4166666666667
-76.9047619047619,-86.3478260869565,-91.9230769230769,-89.8,-75.5454545454545,NaN,-80.3263157894737,NaN,-89.2352941176471,NaN,-91,-75.4146341463415,-97.3333333333333,-87.7407407407407,-82.5671641791045,-70.2678571428571,-92.1428571428571
-77.4324324324324,-85,-91,-90.7777777777778,-75.8666666666667,NaN,-80.7049180327869,NaN,-89.7142857142857,NaN,-90.75,-75.6086956521739,-96.5,-86.9259259259259,-80.7837837837838,-71.9189189189189,-90.125
-75.8846153846154,-86.4375,-87.8695652173913,-88.8,-74.7037037037037,NaN,-80.219512195122,NaN,-87.8181818181818,NaN,-92,-73.3269230769231,NaN,-77.5,-82.7105263157895,-73.2592592592593,-89.3333333333333
